id,page_views,downloads,columns,name,description,agency,rows,link,d,r,g,b
vqix-8bak,390,1581.0,16,English Language Arts (ELA) Test Results 2006-2012 - District - Ethnicity,Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by district and student ethnicity.,Department of Education (DOE),6272,https://data.cityofnewyork.us/d/vqix-8bak,126.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
xrwg-eczf,389,136.0,19,SCOUT CORE,"The Customers Observing and Reporting Experience (CORE) program is an inspection program that rates facility conditions and customer service at over 300 of the City’s walk-in service centers.
CORE scores are calculated using the following points scale: Excellent=100, Good=67; Fair=33; Poor=0.",Mayor's Office of Operations (OPS),2319,https://data.cityofnewyork.us/d/xrwg-eczf,396.0,0.5571803870240879,0.6507747739933957,0.19331667588333168
hfa3-euj3,389,0.0,0,Protected Streets - Intersections,Current list of Protected Streets for intersections.,Department of Transportation (DOT),0,https://data.cityofnewyork.us/d/hfa3-euj3,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
29nk-6u2k,388,231.0,0,NYC Public School Indicators,"Various data tables on student demographics, school enrollment trends, characteristics of traditional public school students and charter school students, student achievement, budget and school resources, principal and teacher information, building and school utilization and the availability of specialized facilities.",NYC Independent Budget Office (IBO),0,https://data.cityofnewyork.us/d/29nk-6u2k,0.0,1.0,1.0,1.0
gshi-yqza,388,1057.0,9,Transportable Classroom Units- Buildings & Schools,Transportable Classroom Units- Buildings & Schools,School Construction Authority (SCA),1398,https://data.cityofnewyork.us/d/gshi-yqza,0.0,0.2047934223695329,0.6857201900461317,0.5491539606228022
n2s5-fumm,388,1761.0,46,DOF: Condominium Comparable Rental Income – Bronx – FY 2009/2010,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually",Department of Finance (DOF),54,https://data.cityofnewyork.us/d/n2s5-fumm,396.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
h4jy-7dv7,386,1691.0,7,"DOF: Summary of Neighborhood Sales in the Bronx for Class 1-, 2- and 3-Family homes - 2008","The Department of Finance (DOF) maintains records for all property sales in New York City, including sales of family homes in each borough. This list is a summary of neighborhood sales for Class 1-, 2- and 3-Family homes in the Bronx in 2008.


This list includes all sales of 1-, 2-, and 3-Family Homes' from January 1st, 2008 to December 31, 2008, whose sale price is equal to or more than $150,000.  The Building Class Category for Sales is based on the Building Class at the time of the sale.",Department of Finance (DOF),96,https://data.cityofnewyork.us/d/h4jy-7dv7,0.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
fmf3-knd8,386,315.0,28,City Clerk eLobbyist Data,Data set includes the filings for Client Registrations and Periodic Reports filed by Lobbyist.,City Clerk & Clerk of the Council (OCC),75169,https://data.cityofnewyork.us/d/fmf3-knd8,0.0,1.0,1.0,1.0
yhfh-vyns,386,1331.0,16,English Language Arts (ELA) Test Results 2006-2012 - District - All Students,Latest available data and trends in the state assessment results of English Language Arts for grades 3 through 8. Data are disaggregated by district.,Department of Education (DOE),1568,https://data.cityofnewyork.us/d/yhfh-vyns,126.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
w49k-mmkh,386,1391.0,4,2006-07 Class Size - Citywide Summary,"Citywide Average Class Size Report Summary including Program and Grade or Service Category.

SOURCES: 10/31/06 Official Register (K-9) and 12/15/06 Register/Schedule (9-12)
#Grade 9 not in high schools
##Indicates how special class is delivered

For schools with students in any grades between Kindergarten and 9th grade (where 9th grade is the termination grade for the school), class size is reported by four program areas: general education, special education self-contained class, collaborative team teaching and gifted and talented self-contained class. Within each program area class size is reported by grade or service category, which indicates how a special education self-contained class is delivered. Class size is calculated by dividing the number of students in a program and grade by the number of official classes in that program and grade. 

The following data is excluded from all the reports: District 75 schools, bridge classes which span more than one grade, classes with fewer than five students (for other than special education self-contained classes) and classes with one student (for special education self-contained classes). On the summary reports programs and grades with three or fewer classes are excluded from the citywide, borough and region reports and programs and grades with one class are excluded from the district report. For schools with students in any grades between 9th and 12th grade (where 9th grade is not the termination grade for the school), class size is reported by two program areas: general education and special education. For general education students class size is reported by grade for each core subject area: English, Math, Science and Social Studies. For special education students with a self-contained program recommendation, class size is reported by service category (self-contained or mainstream) for each core subject area. Since high school classes may contain students in multiple grades and programs, class size is calculated by taking a weighted average of all the classes in a core subject area with students in a particular grade or program. For example, there are 75 ninth graders enrolled at a high school. 25 ninth graders attend a Math class with 28 students, a second group of 25 ninth graders attend a Math class with 25 students, and a third group of 25 ninth graders attend a Math class with 30 students. Average class size for ninth grade Math equals: (25x28 + 25x25 + 25x30)/75 = 27.7. 

The Pupil Teacher Ratio is also provided on the school level report. Pupil Teacher Ratio is another means to evaluate the instructional resources provided at a school. Pupil Teacher Ratio for All Students is calculated by dividing the number of students at a school by the number of full-time equivalent teachers, including both teachers in classes taught by two teachers, “cluster” teachers providing instruction in specialized topics like art or science, and teachers providing special education instruction. Pupil Teacher Ratio Excluding Special Education is calculated by dividing the number of non-special education students at a school by the number of full-time equivalent non-special education teachers.",Department of Education (DOE),54,https://data.cityofnewyork.us/d/w49k-mmkh,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
kewa-q4dq,385,1457.0,3,LAW Press Releases,The Law Department issues press releases on major cases as a service to the media and the public.,Law Department (LAW),108,https://data.cityofnewyork.us/d/kewa-q4dq,0.0,1.0,1.0,1.0
rbvx-jqnh,384,685.0,18,FCRC Annual Concession Plan Franchises,"The Mayor’s Office of Contract Services oversees and certifies agency compliance with the applicable laws and regulations for franchises and concessions. In certain circumstances, franchises and concessions are also subject to the approval of the Franchise and Concession Review Committee (FCRC).

Franchises are grants of the right to occupy or to use the City’s inalienable property, such as streets or parks, for a public service, e.g., transportation or telecommunications.
Concessions are grants for the private use of city-owned property such as for food sales or recreational activity, with the City’s compensation typically tied to the concessionaire’s revenue. Concessions are also subject to the City's Concession Rules as codified in Title 12 of the Rules of the City of New York.",Mayor's Office of Contract Services (MOCS),65,https://data.cityofnewyork.us/d/rbvx-jqnh,0.0,0.5830408541921136,0.5695319215803094,0.9583591966369759
2zbg-i8fx,384,2128.0,85,DOF: Cooperative Comparable Rental Income – Staten Island – FY 2011/2012,"The Department of Finance (DOF) is required by NY State law to value condominiums or cooperatives as if they were residential rental apartment buildings.   DOF uses income information from rental properties similar in physical features and location to the condominiums or cooperatives. DOF applies this income data to the condominium or cooperative and determine its value in the same way DOF values rental apartment buildings.
Update Frequency: Annually",Department of Finance (DOF),26,https://data.cityofnewyork.us/d/2zbg-i8fx,384.0,0.7930046244373694,0.5708100522446624,0.19489531984381053
bj6m-ydtj,383,1030.0,5,MWBE Waivers,Summary of waivers of MWBE goals required by LL1,Mayor's Office of Contract Services (MOCS),6,https://data.cityofnewyork.us/d/bj6m-ydtj,0.0,0.5830408541921136,0.5695319215803094,0.9583591966369759
egea-b8r5,383,0.0,0,LL63 of 2011 Plan,"Pursuant to  312(a) of the City Charter, as amended by Local Law 63 of 2011, the Mayor's Office is required to publish a plan and schedule for each City agency detailing the anticipated contracting actions of each agency for the upcoming fiscal year for certain categories of procurement.",Mayor's Office of Contract Services (MOCS),0,https://data.cityofnewyork.us/d/egea-b8r5,0.0,0.5830408541921136,0.5695319215803094,0.9583591966369759
xdsd-mmyu,383,680.0,0,NYC Media Video Directory (Mobile),"An XML file with metadata related to each video available on nyc.gov/vod.  Created for usage on an iPad, iPhone, or Android device (mp4).",NYC Media (MEDIA),0,https://data.cityofnewyork.us/d/xdsd-mmyu,0.0,1.0,1.0,1.0
xggi-kgx9,383,1685.0,17,Directory of Family Justice Centers,"The dataset contains geographic and contact information for the New York City Family Justice Centers, including: borough, facility name (always Family Justice Center), street address, city, state, zip code, telephone number, hours, service type, latitude, longitude, community board, council district, 2010 census tract, building identification number (BIN), borough/block/lot number (BBL) and neighborhood tabulation area (NTA).",Mayor’s Office to End Domestic and Gender-Based Violence,5,https://data.cityofnewyork.us/d/xggi-kgx9,384.0,1.0,1.0,1.0
ax85-bzte,381,310.0,7,DOHMH Tuberculosis Surveillance: Data from the Tuberculosis Control Annual Summary,Tuberculosis cases and rates by select characteristics table (1900-2016) from the Tuberculosis Control Annual Summary,Department of Health and Mental Hygiene (DOHMH),54,https://data.cityofnewyork.us/d/ax85-bzte,0.0,0.46810256823426116,0.6699492535792404,0.19289587399044988
